participant_id,survey_id,saved_at,task_quality_1,task_quality_2,task_quality_3,task_quality_4,task_quality_5,task_quality_6,PA_TMS_rest,PA_TMS_real,AP_TMS_rest,AP_TMS_real,TMS_PA_AP_comments,MI_ability,MI_vividness,MI_difficulty,MI_description,Real_relax_ability,Real_relax_difficulty,TMS_relax,Real_relax_comments,TMS_distraction,TMS_amplitude,comment,offBCI_n_movements,offBCI_TMS_distraction,offBCI_TMS_MI_interferance,offBCI_TMS_rhythm_interferance,offBCI_comment
18EK,day4,2026-07-09T22:23:38,5,5,4,5,5,6,1,1,1,1,,51,67,15,Вспоминал ощущения в мышцах,6,94,50,,89,50,,2,88,Никак,Да,"Под конец, несмотря на то, что рука не двигалась, в ней чувствовалось напряжение и лёгкая усталость."
