participant_id,survey_id,saved_at,hands_difficulty,hands_description,shapes_difficulty,shapes_description,Real_ability,MI_timing_ability,MI_ability,MI_vividness,MI_difficulty,MI_description,TMS_distraction,TMS_real,TMS_MI,TMS_amplitude,comment
E006,econoMI,2026-05-23T22:34:03,91,"Воображаемо двигал свою руку (И правую, и левую, какая первая в голову приходила) и сравнивал, если не подходила, то вторую двигал",47,"Вращал одну из фигур (в основном правую) к схожему положению, чтобы увидеть зеркальность",5,3,76,34,54,"Представлял, как палец выстреливает вперёд, лёгкое тянущее ощущение под ним и общее ощущение вытягивания кисти",96,59,76,61,"Иногда ТМС-импульсы сбивали мысли, то есть представить движение получалось, но сразу после внимание уходило"
