participant_id,survey_id,saved_at,hands_difficulty,hands_description,shapes_difficulty,shapes_description,Real_ability,MI_timing_ability,MI_ability,MI_vividness,MI_difficulty,MI_description,TMS_distraction,TMS_real,TMS_MI,TMS_amplitude,comment
E003,econoMI,2026-05-20T22:17:07,70,мысленно представлял одну из своих рук в это форме,91,"мысленно повернуть правую фигуру, чтобы сопоставить её с левой",4,5,54,51,22,представление напряжения в мышце,74,14,19,50,
